L1_Category_name,L1_Category_id,L2_Category_name,L2_Category_id,L3_Category_name,L3_Category_id,L4_Category_name,L4_Category_id,L5_Category_name,L5_Category_id
Food,4d4b7105d754a06374d81259,Asian Restaurant,4bf58dd8d48988d142941735,Kushikatsu Restaurant,55a59bace4b013909087cb06,,,,
Food,4d4b7105d754a06374d81259,Asian Restaurant,4bf58dd8d48988d142941735,Monjayaki Restaurant,55a59bace4b013909087cb1b,,,,
Food,4d4b7105d754a06374d81259,Asian Restaurant,4bf58dd8d48988d142941735,Nabe Restaurant,55a59bace4b013909087cb1e,,,,
Food,4d4b7105d754a06374d81259,Asian Restaurant,4bf58dd8d48988d142941735,Okonomiyaki Restaurant,55a59bace4b013909087cb18,,,,
Food,4d4b7105d754a06374d81259,Asian Restaurant,4bf58dd8d48988d142941735,Ramen Restaurant,55a59bace4b013909087cb24,,,,
Food,4d4b7105d754a06374d81259,Asian Restaurant,4bf58dd8d48988d142941735,Shabu-Shabu Restaurant,55a59bace4b013909087cb15,,,,
Food,4d4b7105d754a06374d81259,Asian Restaurant,4bf58dd8d48988d142941735,Soba Restaurant,55a59bace4b013909087cb27,,,,
Food,4d4b7105d754a06374d81259,Asian Restaurant,4bf58dd8d48988d142941735,Sukiyaki Restaurant,55a59bace4b013909087cb12,,,,
Food,4d4b7105d754a06374d81259,Asian Restaurant,4bf58dd8d48988d142941735,Sushi Restaurant,4bf58dd8d48988d1d2941735,,,,
Food,4d4b7105d754a06374d81259,Asian Restaurant,4bf58dd8d48988d142941735,Takoyaki Place,55a59bace4b013909087cb2d,,,,
Food,4d4b7105d754a06374d81259,Asian Restaurant,4bf58dd8d48988d142941735,Tempura Restaurant,55a59a31e4b013909087cb00,,,,
Food,4d4b7105d754a06374d81259,Asian Restaurant,4bf58dd8d48988d142941735,Tonkatsu Restaurant,55a59af1e4b013909087cb03,,,,
Food,4d4b7105d754a06374d81259,Asian Restaurant,4bf58dd8d48988d142941735,Udon Restaurant,55a59bace4b013909087cb2a,,,,
Food,4d4b7105d754a06374d81259,Asian Restaurant,4bf58dd8d48988d142941735,Unagi Restaurant,55a59bace4b013909087cb0f,,,,
Food,4d4b7105d754a06374d81259,Asian Restaurant,4bf58dd8d48988d142941735,Wagashi Place,55a59bace4b013909087cb33,,,,
Food,4d4b7105d754a06374d81259,Asian Restaurant,4bf58dd8d48988d142941735,Yakitori Restaurant,55a59bace4b013909087cb09,,,,
Food,4d4b7105d754a06374d81259,Asian Restaurant,4bf58dd8d48988d142941735,Yoshoku Restaurant,55a59bace4b013909087cb36,,,,
Food,4d4b7105d754a06374d81259,Asian Restaurant,4bf58dd8d48988d142941735,Korean Restaurant,4bf58dd8d48988d113941735,,,,
Food,4d4b7105d754a06374d81259,Asian Restaurant,4bf58dd8d48988d142941735,Bossam/Jokbal Restaurant,56aa371be4b08b9a8d5734e4,,,,
Food,4d4b7105d754a06374d81259,Asian Restaurant,4bf58dd8d48988d142941735,Bunsik Restaurant,56aa371be4b08b9a8d5734f0,,,,
Food,4d4b7105d754a06374d81259,Asian Restaurant,4bf58dd8d48988d142941735,Gukbap Restaurant,56aa371be4b08b9a8d5734e7,,,,
Food,4d4b7105d754a06374d81259,Asian Restaurant,4bf58dd8d48988d142941735,Janguh Restaurant,56aa371be4b08b9a8d5734ed,,,,
Food,4d4b7105d754a06374d81259,Asian Restaurant,4bf58dd8d48988d142941735,Samgyetang Restaurant,56aa371be4b08b9a8d5734ea,,,,
Food,4d4b7105d754a06374d81259,Asian Restaurant,4bf58dd8d48988d142941735,Malay Restaurant,4bf58dd8d48988d156941735,,,,
Food,4d4b7105d754a06374d81259,Asian Restaurant,4bf58dd8d48988d142941735,Mamak Restaurant,5ae9595eb77c77002c2f9f26,,,,
Food,4d4b7105d754a06374d81259,Asian Restaurant,4bf58dd8d48988d142941735,Mongolian Restaurant,4eb1d5724b900d56c88a45fe,,,,
Food,4d4b7105d754a06374d81259,Asian Restaurant,4bf58dd8d48988d142941735,Noodle House,4bf58dd8d48988d1d1941735,,,,
Food,4d4b7105d754a06374d81259,Asian Restaurant,4bf58dd8d48988d142941735,Ramen /  Noodle House,4bf58dd8d48988d1d1941735,,,,
Food,4d4b7105d754a06374d81259,Asian Restaurant,4bf58dd8d48988d142941735,Satay Restaurant,56aa371be4b08b9a8d57350e,,,,
Food,4d4b7105d754a06374d81259,Asian Restaurant,4bf58dd8d48988d142941735,Thai Restaurant,4bf58dd8d48988d149941735,,,,
Food,4d4b7105d754a06374d81259,Asian Restaurant,4bf58dd8d48988d142941735,Som Tum Restaurant,56aa371be4b08b9a8d573502,,,,
Food,4d4b7105d754a06374d81259,Asian Restaurant,4bf58dd8d48988d142941735,Tibetan Restaurant,52af39fb3cf9994f4e043be9,,,,
Food,4d4b7105d754a06374d81259,Asian Restaurant,4bf58dd8d48988d142941735,Vietnamese Restaurant,4bf58dd8d48988d14a941735,,,,
Food,4d4b7105d754a06374d81259,Asian Restaurant,4bf58dd8d48988d142941735,Malaysian Restaurant,,,,,
Food,4d4b7105d754a06374d81259,Australian Restaurant,4bf58dd8d48988d169941735,,,,,,
Food,4d4b7105d754a06374d81259,Austrian Restaurant,52e81612bcbc57f1066b7a01,,,,,,
Food,4d4b7105d754a06374d81259,BBQ Joint,4bf58dd8d48988d1df931735,,,,,,
Food,4d4b7105d754a06374d81259,Bagel Shop,4bf58dd8d48988d179941735,,,,,,
Food,4d4b7105d754a06374d81259,Bakery,4bf58dd8d48988d16a941735,,,,,,
Food,4d4b7105d754a06374d81259,Belgian Restaurant,52e81612bcbc57f1066b7a02,,,,,,
Food,4d4b7105d754a06374d81259,Bistro,52e81612bcbc57f1066b79f1,,,,,,
Food,4d4b7105d754a06374d81259,Breakfast Spot,4bf58dd8d48988d143941735,,,,,,
Food,4d4b7105d754a06374d81259,Bubble Tea Shop,52e81612bcbc57f1066b7a0c,,,,,,
Food,4d4b7105d754a06374d81259,Buffet,52e81612bcbc57f1066b79f4,,,,,,
Food,4d4b7105d754a06374d81259,Burger Joint,4bf58dd8d48988d16c941735,,,,,,
Food,4d4b7105d754a06374d81259,Cafeteria,4bf58dd8d48988d128941735,,,,,,
Food,4d4b7105d754a06374d81259,Café,4bf58dd8d48988d16d941735,,,,,,
Food,4d4b7105d754a06374d81259,Café,4bf58dd8d48988d16d941735,,,,,,
Food,4d4b7105d754a06374d81259,Cafe,4bf58dd8d48988d16d941735,,,,,,
Food,4d4b7105d754a06374d81259,Caf,4bf58dd8d48988d16d941735,,,,,,
Food,4d4b7105d754a06374d81259,Cajun / Creole Restaurant,4bf58dd8d48988d17a941735,,,,,,
Food,4d4b7105d754a06374d81259,Caribbean Restaurant,4bf58dd8d48988d144941735,Cuban Restaurant,4bf58dd8d48988d154941735,,,,
Food,4d4b7105d754a06374d81259,Caucasian Restaurant,5293a7d53cf9994f4e043a45,,,,,,
Food,4d4b7105d754a06374d81259,Coffee Shop,4bf58dd8d48988d1e0931735,,,,,,
Food,4d4b7105d754a06374d81259,Comfort Food Restaurant,52e81612bcbc57f1066b7a00,,,,,,
Food,4d4b7105d754a06374d81259,Creperie,52e81612bcbc57f1066b79f2,,,,,,
Food,4d4b7105d754a06374d81259,Czech Restaurant,52f2ae52bcbc57f1066b8b81,,,,,,
Food,4d4b7105d754a06374d81259,Deli / Bodega,4bf58dd8d48988d146941735,,,,,,
Food,4d4b7105d754a06374d81259,Dessert Shop,4bf58dd8d48988d1d0941735,Cupcake Shop,4bf58dd8d48988d1bc941735,,,,
Food,4d4b7105d754a06374d81259,Dessert Shop,4bf58dd8d48988d1d0941735,Frozen Yogurt Shop,512e7cae91d4cbb4e5efe0af,,,,
Food,4d4b7105d754a06374d81259,Dessert Shop,4bf58dd8d48988d1d0941735,Ice Cream Shop,4bf58dd8d48988d1c9941735,,,,
Food,4d4b7105d754a06374d81259,Dessert Shop,4bf58dd8d48988d1d0941735,Pastry Shop,5744ccdfe4b0c0459246b4e2,,,,
Food,4d4b7105d754a06374d81259,Dessert Shop,4bf58dd8d48988d1d0941735,Pie Shop,52e81612bcbc57f1066b7a0a,,,,
Food,4d4b7105d754a06374d81259,Diner,4bf58dd8d48988d147941735,,,,,,
Food,4d4b7105d754a06374d81259,Donut Shop,4bf58dd8d48988d148941735,,,,,,
Food,4d4b7105d754a06374d81259,Dumpling Restaurant,4bf58dd8d48988d108941735,,,,,,
Food,4d4b7105d754a06374d81259,Dutch Restaurant,5744ccdfe4b0c0459246b4d0,,,,,,
Food,4d4b7105d754a06374d81259,Eastern European Restaurant,4bf58dd8d48988d109941735,Belarusian Restaurant,52e928d0bcbc57f1066b7e97,,,,
Food,4d4b7105d754a06374d81259,Eastern European Restaurant,4bf58dd8d48988d109941735,Bosnian Restaurant,58daa1558bbb0b01f18ec1ee,,,,
Food,4d4b7105d754a06374d81259,Eastern European Restaurant,4bf58dd8d48988d109941735,Bulgarian Restaurant,56aa371be4b08b9a8d5734f3,,,,
Food,4d4b7105d754a06374d81259,Eastern European Restaurant,4bf58dd8d48988d109941735,Romanian Restaurant,52960bac3cf9994f4e043ac4,,,,
Food,4d4b7105d754a06374d81259,Eastern European Restaurant,4bf58dd8d48988d109941735,Tatar Restaurant,52e928d0bcbc57f1066b7e98,,,,
Food,4d4b7105d754a06374d81259,English Restaurant,52e81612bcbc57f1066b7a05,,,,,,
Food,4d4b7105d754a06374d81259,Falafel Restaurant,4bf58dd8d48988d10b941735,,,,,,
Food,4d4b7105d754a06374d81259,Fast Food Restaurant,4bf58dd8d48988d16e941735,,,,,,
Food,4d4b7105d754a06374d81259,Fish & Chips Shop,4edd64a0c7ddd24ca188df1a,,,,,,
Food,4d4b7105d754a06374d81259,Fondue Restaurant,52e81612bcbc57f1066b7a09,,,,,,
Food,4d4b7105d754a06374d81259,Food Court,4bf58dd8d48988d120951735,,,,,,
Food,4d4b7105d754a06374d81259,Food Stand,56aa371be4b08b9a8d57350b,,,,,,
Food,4d4b7105d754a06374d81259,Food Truck,4bf58dd8d48988d1cb941735,,,,,,
Food,4d4b7105d754a06374d81259,French Restaurant,4bf58dd8d48988d10c941735,Alsatian Restaurant,57558b36e4b065ecebd306b6,,,,
Food,4d4b7105d754a06374d81259,French Restaurant,4bf58dd8d48988d10c941735,Auvergne Restaurant,57558b36e4b065ecebd306b8,,,,
Food,4d4b7105d754a06374d81259,French Restaurant,4bf58dd8d48988d10c941735,Basque Restaurant,57558b36e4b065ecebd306bc,,,,
Food,4d4b7105d754a06374d81259,French Restaurant,4bf58dd8d48988d10c941735,Brasserie,57558b36e4b065ecebd306b0,,,,
Food,4d4b7105d754a06374d81259,French Restaurant,4bf58dd8d48988d10c941735,Breton Restaurant,57558b36e4b065ecebd306c5,,,,
Food,4d4b7105d754a06374d81259,French Restaurant,4bf58dd8d48988d10c941735,Burgundian Restaurant,57558b36e4b065ecebd306c0,,,,
Food,4d4b7105d754a06374d81259,French Restaurant,4bf58dd8d48988d10c941735,Catalan Restaurant,57558b36e4b065ecebd306cb,,,,
Food,4d4b7105d754a06374d81259,French Restaurant,4bf58dd8d48988d10c941735,Ch'ti Restaurant,57558b36e4b065ecebd306ce,,,,
Food,4d4b7105d754a06374d81259,French Restaurant,4bf58dd8d48988d10c941735,Corsican Restaurant,57558b36e4b065ecebd306d1,,,,
Food,4d4b7105d754a06374d81259,French Restaurant,4bf58dd8d48988d10c941735,Estaminet,57558b36e4b065ecebd306b4,,,,
Food,4d4b7105d754a06374d81259,French Restaurant,4bf58dd8d48988d10c941735,Labour Canteen,57558b36e4b065ecebd306b2,,,,
Food,4d4b7105d754a06374d81259,French Restaurant,4bf58dd8d48988d10c941735,Lyonese Bouchon,57558b35e4b065ecebd306ad,,,,
Food,4d4b7105d754a06374d81259,French Restaurant,4bf58dd8d48988d10c941735,Norman Restaurant,57558b36e4b065ecebd306d4,,,,
Food,4d4b7105d754a06374d81259,French Restaurant,4bf58dd8d48988d10c941735,Provençal Restaurant,57558b36e4b065ecebd306d7,,,,
Food,4d4b7105d754a06374d81259,French Restaurant,4bf58dd8d48988d10c941735,Savoyard Restaurant,57558b36e4b065ecebd306da,,,,
Food,4d4b7105d754a06374d81259,French Restaurant,4bf58dd8d48988d10c941735,Southwestern French Restaurant,57558b36e4b065ecebd306ba,,,,
Food,4d4b7105d754a06374d81259,Fried Chicken Joint,4d4ae6fc7a7b7dea34424761,,,,,,
Food,4d4b7105d754a06374d81259,Friterie,55d25775498e9f6a0816a37a,,,,,,
Food,4d4b7105d754a06374d81259,Gastropub,4bf58dd8d48988d155941735,,,,,,
Food,4d4b7105d754a06374d81259,German Restaurant,4bf58dd8d48988d10d941735,Apple Wine Pub,56aa371ce4b08b9a8d573583,,,,
Food,4d4b7105d754a06374d81259,German Restaurant,4bf58dd8d48988d10d941735,Bavarian Restaurant,56aa371ce4b08b9a8d573572,,,,
Food,4d4b7105d754a06374d81259,German Restaurant,4bf58dd8d48988d10d941735,Bratwurst Joint,56aa371ce4b08b9a8d57358e,,,,
Food,4d4b7105d754a06374d81259,German Restaurant,4bf58dd8d48988d10d941735,Currywurst Joint,56aa371ce4b08b9a8d57358b,,,,
Food,4d4b7105d754a06374d81259,German Restaurant,4bf58dd8d48988d10d941735,Franconian Restaurant,56aa371ce4b08b9a8d573574,,,,
Food,4d4b7105d754a06374d81259,German Restaurant,4bf58dd8d48988d10d941735,German Pop-Up Restaurant,56aa371ce4b08b9a8d573592,,,,
Food,4d4b7105d754a06374d81259,German Restaurant,4bf58dd8d48988d10d941735,Palatine Restaurant,56aa371ce4b08b9a8d573578,,,,
Food,4d4b7105d754a06374d81259,German Restaurant,4bf58dd8d48988d10d941735,Rhenisch Restaurant,56aa371ce4b08b9a8d57357b,,,,
Food,4d4b7105d754a06374d81259,German Restaurant,4bf58dd8d48988d10d941735,Schnitzel Restaurant,56aa371ce4b08b9a8d573587,,,,
Food,4d4b7105d754a06374d81259,German Restaurant,4bf58dd8d48988d10d941735,Silesian Restaurant,56aa371ce4b08b9a8d57357f,,,,
Food,4d4b7105d754a06374d81259,German Restaurant,4bf58dd8d48988d10d941735,Swabian Restaurant,56aa371ce4b08b9a8d573576,,,,
Food,4d4b7105d754a06374d81259,Gluten-free Restaurant,4c2cd86ed066bed06c3c5209,,,,,,
Food,4d4b7105d754a06374d81259,Greek Restaurant,4bf58dd8d48988d10e941735,Bougatsa Shop,53d6c1b0e4b02351e88a83e8,,,,
Food,4d4b7105d754a06374d81259,Greek Restaurant,4bf58dd8d48988d10e941735,Cretan Restaurant,53d6c1b0e4b02351e88a83e2,,,,
Food,4d4b7105d754a06374d81259,Greek Restaurant,4bf58dd8d48988d10e941735,Fish Taverna,53d6c1b0e4b02351e88a83d8,,,,
Food,4d4b7105d754a06374d81259,Greek Restaurant,4bf58dd8d48988d10e941735,Grilled Meat Restaurant,53d6c1b0e4b02351e88a83d6,,,,
Food,4d4b7105d754a06374d81259,Greek Restaurant,4bf58dd8d48988d10e941735,Kafenio,53d6c1b0e4b02351e88a83e6,,,,
Food,4d4b7105d754a06374d81259,Greek Restaurant,4bf58dd8d48988d10e941735,Magirio,53d6c1b0e4b02351e88a83e4,,,,
Food,4d4b7105d754a06374d81259,Greek Restaurant,4bf58dd8d48988d10e941735,Meze Restaurant,53d6c1b0e4b02351e88a83da,,,,
Food,4d4b7105d754a06374d81259,Greek Restaurant,4bf58dd8d48988d10e941735,Modern Greek Restaurant,53d6c1b0e4b02351e88a83d4,,,,
Food,4d4b7105d754a06374d81259,Greek Restaurant,4bf58dd8d48988d10e941735,Ouzeri,53d6c1b0e4b02351e88a83dc,,,,
Food,4d4b7105d754a06374d81259,Greek Restaurant,4bf58dd8d48988d10e941735,Patsa Restaurant,53d6c1b0e4b02351e88a83e0,,,,
Food,4d4b7105d754a06374d81259,Greek Restaurant,4bf58dd8d48988d10e941735,Souvlaki Shop,52e81612bcbc57f1066b79f3,,,,
Food,4d4b7105d754a06374d81259,Greek Restaurant,4bf58dd8d48988d10e941735,Taverna,53d6c1b0e4b02351e88a83d2,,,,
Food,4d4b7105d754a06374d81259,Greek Restaurant,4bf58dd8d48988d10e941735,Tsipouro Restaurant,53d6c1b0e4b02351e88a83de,,,,
Food,4d4b7105d754a06374d81259,Halal Restaurant,52e81612bcbc57f1066b79ff,,,,,,
Food,4d4b7105d754a06374d81259,Hawaiian Restaurant,52e81612bcbc57f1066b79fe,Poke Place,5bae9231bedf3950379f89d4,,,,
Food,4d4b7105d754a06374d81259,Hot Dog Joint,4bf58dd8d48988d16f941735,,,,,,
Food,4d4b7105d754a06374d81259,Hungarian Restaurant,52e81612bcbc57f1066b79fa,,,,,,
Food,4d4b7105d754a06374d81259,Indian Restaurant,4bf58dd8d48988d10f941735,Andhra Restaurant,54135bf5e4b08f3d2429dfe5,,,,
Food,4d4b7105d754a06374d81259,Indian Restaurant,4bf58dd8d48988d10f941735,Awadhi Restaurant,54135bf5e4b08f3d2429dff3,,,,
Food,4d4b7105d754a06374d81259,Indian Restaurant,4bf58dd8d48988d10f941735,Bengali Restaurant,54135bf5e4b08f3d2429dff5,,,,
Food,4d4b7105d754a06374d81259,Indian Restaurant,4bf58dd8d48988d10f941735,Chaat Place,54135bf5e4b08f3d2429dfe2,,,,
Food,4d4b7105d754a06374d81259,Indian Restaurant,4bf58dd8d48988d10f941735,Chettinad Restaurant,54135bf5e4b08f3d2429dff2,,,,
Food,4d4b7105d754a06374d81259,Indian Restaurant,4bf58dd8d48988d10f941735,Dhaba,54135bf5e4b08f3d2429dfe1,,,,
Food,4d4b7105d754a06374d81259,Indian Restaurant,4bf58dd8d48988d10f941735,Dosa Place,54135bf5e4b08f3d2429dfe3,,,,
Food,4d4b7105d754a06374d81259,Indian Restaurant,4bf58dd8d48988d10f941735,Goan Restaurant,54135bf5e4b08f3d2429dfe8,,,,
Food,4d4b7105d754a06374d81259,Indian Restaurant,4bf58dd8d48988d10f941735,Gujarati Restaurant,54135bf5e4b08f3d2429dfe9,,,,
Food,4d4b7105d754a06374d81259,Indian Restaurant,4bf58dd8d48988d10f941735,Hyderabadi Restaurant,54135bf5e4b08f3d2429dfe6,,,,
Food,4d4b7105d754a06374d81259,Indian Restaurant,4bf58dd8d48988d10f941735,Indian Chinese Restaurant,54135bf5e4b08f3d2429dfdf,,,,
Food,4d4b7105d754a06374d81259,Indian Restaurant,4bf58dd8d48988d10f941735,Indian Sweet Shop,54135bf5e4b08f3d2429dfe4,,,,
Food,4d4b7105d754a06374d81259,Indian Restaurant,4bf58dd8d48988d10f941735,Irani Cafe,54135bf5e4b08f3d2429dfe7,,,,
Food,4d4b7105d754a06374d81259,Indian Restaurant,4bf58dd8d48988d10f941735,Jain Restaurant,54135bf5e4b08f3d2429dfea,,,,
Food,4d4b7105d754a06374d81259,Indian Restaurant,4bf58dd8d48988d10f941735,Karnataka Restaurant,54135bf5e4b08f3d2429dfeb,,,,
Food,4d4b7105d754a06374d81259,Indian Restaurant,4bf58dd8d48988d10f941735,Kerala Restaurant,54135bf5e4b08f3d2429dfed,,,,
Food,4d4b7105d754a06374d81259,Indian Restaurant,4bf58dd8d48988d10f941735,Maharashtrian Restaurant,54135bf5e4b08f3d2429dfee,,,,
Food,4d4b7105d754a06374d81259,Indian Restaurant,4bf58dd8d48988d10f941735,Mughlai Restaurant,54135bf5e4b08f3d2429dff4,,,,
Food,4d4b7105d754a06374d81259,Indian Restaurant,4bf58dd8d48988d10f941735,Multicuisine Indian Restaurant,54135bf5e4b08f3d2429dfe0,,,,
Food,4d4b7105d754a06374d81259,Indian Restaurant,4bf58dd8d48988d10f941735,North Indian Restaurant,54135bf5e4b08f3d2429dfdd,,,,
Food,4d4b7105d754a06374d81259,Indian Restaurant,4bf58dd8d48988d10f941735,Northeast Indian Restaurant,54135bf5e4b08f3d2429dff6,,,,
Food,4d4b7105d754a06374d81259,Indian Restaurant,4bf58dd8d48988d10f941735,Parsi Restaurant,54135bf5e4b08f3d2429dfef,,,,
Food,4d4b7105d754a06374d81259,Indian Restaurant,4bf58dd8d48988d10f941735,Punjabi Restaurant,54135bf5e4b08f3d2429dff0,,,,
Food,4d4b7105d754a06374d81259,Indian Restaurant,4bf58dd8d48988d10f941735,Rajasthani Restaurant,54135bf5e4b08f3d2429dff1,,,,
Food,4d4b7105d754a06374d81259,Indian Restaurant,4bf58dd8d48988d10f941735,South Indian Restaurant,54135bf5e4b08f3d2429dfde,,,,
Food,4d4b7105d754a06374d81259,Indian Restaurant,4bf58dd8d48988d10f941735,Udupi Restaurant,54135bf5e4b08f3d2429dfec,,,,
Food,4d4b7105d754a06374d81259,Irish Pub,52e81612bcbc57f1066b7a06,,,,,,
Food,4d4b7105d754a06374d81259,Italian Restaurant,4bf58dd8d48988d110941735,Abruzzo Restaurant,55a5a1ebe4b013909087cbb6,,,,
Food,4d4b7105d754a06374d81259,Italian Restaurant,4bf58dd8d48988d110941735,Agriturismo,55a5a1ebe4b013909087cb7c,,,,
Food,4d4b7105d754a06374d81259,Italian Restaurant,4bf58dd8d48988d110941735,Aosta Restaurant,55a5a1ebe4b013909087cba7,,,,
Food,4d4b7105d754a06374d81259,Italian Restaurant,4bf58dd8d48988d110941735,Basilicata Restaurant,55a5a1ebe4b013909087cba1,,,,
Food,4d4b7105d754a06374d81259,Italian Restaurant,4bf58dd8d48988d110941735,Calabria Restaurant,55a5a1ebe4b013909087cba4,,,,
Food,4d4b7105d754a06374d81259,Italian Restaurant,4bf58dd8d48988d110941735,Campanian Restaurant,55a5a1ebe4b013909087cb95,,,,
Food,4d4b7105d754a06374d81259,Italian Restaurant,4bf58dd8d48988d110941735,Emilia Restaurant,55a5a1ebe4b013909087cb89,,,,
Food,4d4b7105d754a06374d81259,Italian Restaurant,4bf58dd8d48988d110941735,Friuli Restaurant,55a5a1ebe4b013909087cb9b,,,,
Food,4d4b7105d754a06374d81259,Italian Restaurant,4bf58dd8d48988d110941735,Ligurian Restaurant,55a5a1ebe4b013909087cb98,,,,
Food,4d4b7105d754a06374d81259,Italian Restaurant,4bf58dd8d48988d110941735,Lombard Restaurant,55a5a1ebe4b013909087cbbf,,,,
Food,4d4b7105d754a06374d81259,Italian Restaurant,4bf58dd8d48988d110941735,Malga,55a5a1ebe4b013909087cb79,,,,
Food,4d4b7105d754a06374d81259,Italian Restaurant,4bf58dd8d48988d110941735,Marche Restaurant,55a5a1ebe4b013909087cbb0,,,,
Food,4d4b7105d754a06374d81259,Italian Restaurant,4bf58dd8d48988d110941735,Molise Restaurant,55a5a1ebe4b013909087cbb3,,,,
Food,4d4b7105d754a06374d81259,Italian Restaurant,4bf58dd8d48988d110941735,Piadineria,55a5a1ebe4b013909087cb74,,,,
Food,4d4b7105d754a06374d81259,Italian Restaurant,4bf58dd8d48988d110941735,Piedmontese Restaurant,55a5a1ebe4b013909087cbaa,,,,
Food,4d4b7105d754a06374d81259,Italian Restaurant,4bf58dd8d48988d110941735,Puglia Restaurant,55a5a1ebe4b013909087cb83,,,,
Food,4d4b7105d754a06374d81259,Italian Restaurant,4bf58dd8d48988d110941735,Romagna Restaurant,55a5a1ebe4b013909087cb8c,,,,
Food,4d4b7105d754a06374d81259,Italian Restaurant,4bf58dd8d48988d110941735,Roman Restaurant,55a5a1ebe4b013909087cb92,,,,
Food,4d4b7105d754a06374d81259,Italian Restaurant,4bf58dd8d48988d110941735,Sardinian Restaurant,55a5a1ebe4b013909087cb8f,,,,
Food,4d4b7105d754a06374d81259,Italian Restaurant,4bf58dd8d48988d110941735,Sicilian Restaurant,55a5a1ebe4b013909087cb86,,,,
Food,4d4b7105d754a06374d81259,Italian Restaurant,4bf58dd8d48988d110941735,South Tyrolean Restaurant,55a5a1ebe4b013909087cbb9,,,,
Food,4d4b7105d754a06374d81259,Italian Restaurant,4bf58dd8d48988d110941735,Trattoria/Osteria,55a5a1ebe4b013909087cb7f,,,,
Food,4d4b7105d754a06374d81259,Italian Restaurant,4bf58dd8d48988d110941735,Trentino Restaurant,55a5a1ebe4b013909087cbbc,,,,
Food,4d4b7105d754a06374d81259,Italian Restaurant,4bf58dd8d48988d110941735,Tuscan Restaurant,55a5a1ebe4b013909087cb9e,,,,
Food,4d4b7105d754a06374d81259,Italian Restaurant,4bf58dd8d48988d110941735,Umbrian Restaurant,55a5a1ebe4b013909087cbc2,,,,
